#{"t_start": 1738564177.2584584, "env_id": "None"}
r,l,t
-308.890302,100,19234.45589
-313.558624,100,19240.407285
-312.031974,100,19248.329959
-310.937477,100,19261.079484
-314.347718,100,19266.876851
-111.049376,36,19269.260184
-309.431213,100,19275.575104
-311.857818,100,19281.911486
-312.090504,100,19287.22876
-181.269297,59,19290.996576
-308.769181,100,19306.025876
-309.829118,100,19311.966125
-313.274199,100,19318.720351
-309.994583,100,19326.452657
-342.700503,100,19332.250924
-121.11323,39,19334.961403
-310.271479,100,19340.788032
-312.552855,100,19346.869479
-132.699854,43,19353.241187
-310.960643,100,19366.552044
-313.317581,100,19374.41964
-318.343089,100,19385.747438
-309.745455,100,19392.231308
-311.648023,100,19398.341614
-313.31155,100,19403.82739
-314.568732,100,19409.35981
-322.59439,100,19415.640699
-307.794897,100,19429.719244
-316.957327,100,19435.176154
-313.071151,100,19441.086639
-309.452025,100,19447.034895
-314.59418,100,19459.942723
-319.718376,100,19465.135402
-308.16013,100,19472.243378
-308.308217,100,19479.313315
-318.854038,100,19487.796809
-311.509346,100,19493.085531
-310.213528,100,19500.330304
-308.307576,100,19506.998939
-316.801082,100,19514.092903
-311.981048,100,19519.802868
-312.460447,100,19527.097151
-311.8086,100,19532.703892
-308.898823,100,19547.793334
-313.523377,100,19553.091995
-309.731293,100,19558.989415
-312.482848,100,19564.642912
-312.12148,100,19570.263007
-191.825044,62,19579.264196
-315.058329,100,19592.039877
-313.809364,100,19604.952381
-308.853254,100,19611.422045
-310.420007,100,19617.176921
-309.641715,100,19622.931538
-315.148252,100,19628.519842
-312.374434,100,19634.069803
-310.702447,100,19639.716375
-309.65134,100,19645.777464
-308.380553,100,19652.972732
-312.024453,100,19658.556406
-314.150128,100,19669.007137
-340.270479,100,19708.815795
-310.325156,100,19717.361763
-312.316031,100,19725.145197
-310.441407,100,19738.075454
-311.138797,100,19751.477528
-310.132948,100,19758.171479
-311.599259,100,19770.557268
-308.725124,100,19777.550054
-309.938283,100,19786.142412
-311.334443,100,19792.59701
-314.460505,100,19797.980947
-312.411376,100,19811.599828
-313.228938,100,19816.987952
-311.396681,100,19822.822367
-312.17254,100,19828.966864
-316.097974,100,19834.257642
-312.097838,100,19840.457052
-312.601245,100,19848.226769
-312.870713,100,19853.754951
-310.005726,100,19859.859746
-311.138788,100,19866.560653
-312.565061,100,19879.536584
-312.434301,100,19893.217886
-312.022433,100,19899.726803
-310.920996,100,19907.453501
-310.07317,100,19913.350543
-310.996258,100,19918.679077
-309.072519,100,19932.990185
-311.743853,100,19946.225374
-312.525302,100,19951.888792
-310.590623,100,19958.001509
-339.084671,100,19971.470896
-315.823309,100,19977.981491
-312.253142,100,19983.445063
-311.306846,100,19996.285871
-315.630357,100,20002.16664
-311.018305,100,20014.472345
-311.885423,100,20021.676273
-312.429185,100,20028.877019
-311.94298,100,20034.773009
-311.120799,100,20047.790181
-310.271917,100,20054.01397
-312.868033,100,20061.517178
-310.365428,100,20067.405721
-308.647656,100,20073.591892
-309.98484,100,20087.665358
-310.824035,100,20100.259753
-306.781605,100,20114.880029
-311.143618,100,20120.530507
-311.084833,100,20126.348282
-107.30778,35,20128.802223
-307.663807,100,20143.515792
-311.249077,100,20149.908346
-310.655121,100,20155.776245
-129.095887,42,20158.551041
-309.009593,100,20165.828486
-310.335506,100,20171.219165
-319.152863,100,20176.277666
-313.592826,100,20181.421496
-313.349328,100,20188.816339
-311.934644,100,20195.060621
-312.012964,100,20201.303154
-309.410921,100,20207.705766
-314.086688,100,20222.179536
-317.00015,100,20232.004308
-316.878946,100,20237.717882
-123.865212,40,20240.735208
-311.4241,100,20253.700196
-313.480396,100,20258.898489
-311.960869,100,20264.80504
-311.067987,100,20272.913804
-312.326735,100,20283.215886
-310.179885,100,20289.319297
-312.001062,100,20295.470259
-311.514408,100,20301.252293
-309.794478,100,20314.400226
-312.182861,100,20326.862321
-304.885285,99,20333.768874
-313.314343,100,20339.611463
-309.016067,100,20346.192349
-309.401862,100,20352.421164
-310.944017,100,20360.918016
-315.069758,100,20367.758928
-311.888111,100,20374.147212
-310.668833,100,20379.588212
-310.035212,100,20390.194383
-308.32208,100,20396.351546
-313.383293,100,20408.610032
-312.1566,100,20414.347179
-307.954489,100,20420.612645
-318.059206,100,20428.634443
-311.409803,100,20434.820461
-313.832393,100,20440.877872
-310.396231,100,20446.611109
-313.32892,100,20452.17637
-310.416295,100,20458.931652
-316.576432,100,20466.216173
-336.282563,100,20471.461586
-314.185416,100,20484.086415
-309.264636,100,20493.15058
-98.427911,32,20495.338589
-309.681112,100,20501.529114
-314.443723,100,20542.786184
-310.224567,100,20551.664222
-111.597192,36,20554.245346
-313.242012,100,20559.841936
-314.980747,100,20570.41287
-310.418646,100,20576.518057
-313.411413,100,20582.187603
-312.233026,100,20590.594196
-310.357598,100,20596.554496
-312.937857,100,20602.018061
-315.491595,100,20609.577878
-310.9442,100,20615.559792
-309.790794,100,20622.585887
-308.128302,100,20628.443542
-313.052097,100,20633.796977
-312.569695,100,20639.450398
-138.03632,45,20643.544435
-311.619295,100,20649.868098
-313.065195,100,20656.061808
-310.528115,100,20662.421807
-310.864236,100,20675.38607
-316.21606,100,20682.971953
-312.388913,100,20688.860781
-312.975667,100,20694.886581
-309.829123,100,20700.693633
-310.719166,100,20708.423241
-313.52521,100,20714.050219
-317.091914,100,20721.621818
-310.202087,100,20733.530377
-311.317745,100,20746.596798
-316.304183,100,20752.62383
-312.965591,100,20758.202296
-311.521516,100,20766.086193
-311.599193,100,20772.678501
-310.896279,100,20785.658852
-310.379703,100,20798.851203
-312.213596,100,20804.960407
-158.731549,52,20809.087076
-311.170064,100,20818.893069
-312.124064,100,20824.188333
-312.162646,100,20834.804489
-311.460277,100,20840.815951
-311.086152,100,20849.179182
-135.586393,44,20855.766248
-309.93947,100,20868.578388
-309.301392,100,20874.90749
-311.55936,100,20881.018239
-309.140567,100,20892.075652
-309.586198,100,20902.959833
-315.558447,100,20914.332117
-317.343705,100,20920.160811
-313.802255,100,20925.959981
-312.87591,100,20931.860155
-311.664542,100,20944.984211
-311.932199,100,20951.319804
-309.113599,100,20957.859916
-332.101192,100,20963.753537
-312.579224,100,20971.920761
-129.141085,42,20977.913621
-311.645082,100,20990.390029
-309.665986,100,20996.754237
-313.806786,100,21004.36356
-319.661958,100,21009.814103
-310.414091,100,21017.007569
-312.069475,100,21022.872558
-310.848388,100,21034.504581
-312.074561,100,21040.499074
-311.47873,100,21046.624566
-129.165462,42,21052.773032
-312.320277,100,21061.527165
-312.294415,100,21067.646651
-311.590218,100,21073.349184
-315.194976,100,21079.169937
-325.788873,100,21087.186305
-311.883186,100,21093.662268
-311.544647,100,21099.383573
-310.720844,100,21112.942452
-309.549053,100,21119.47602
-311.446267,100,21126.226207
-311.701928,100,21132.349092
-242.067448,79,21138.095912
-311.226982,100,21152.037566
-311.168381,100,21158.307838
-309.187769,100,21173.628182
-311.63532,100,21180.277816
-308.027776,100,21186.916517
-313.775299,100,21192.790565
-308.155194,100,21199.654849
-313.051384,100,21206.814802
-308.898435,100,21216.452199
-334.48663,100,21222.036922
-129.693625,42,21224.886551
-310.868662,100,21233.720955
-119.521772,39,21236.479983
-312.451576,100,21242.360314
-134.546943,44,21245.69783
-309.602826,100,21251.666037
-322.975108,100,21258.184757
-308.189241,100,21265.806461
-312.99066,100,21274.098152
-309.296918,100,21281.081334
-105.288474,34,21283.354077
-312.069713,100,21289.155154
-307.363309,100,21296.07292
-309.833448,100,21302.464313
-311.429701,100,21308.11291
-127.157174,42,21314.448167
-312.77989,100,21347.059934
-347.317465,100,21352.584442
-312.031462,100,21365.753694
-333.073264,100,21372.764474
-117.60736,38,21375.359527
-110.794879,36,21378.133168
-309.667548,100,21391.14205
-149.769131,49,21394.872509
-311.232541,100,21403.050779
-314.510703,100,21408.407355
-313.317545,100,21414.527939
-310.755449,100,21420.132748
-307.930693,100,21433.769355
-311.313242,100,21439.483413
-307.312276,100,21450.892644
-334.852114,100,21463.554909
-133.177474,43,21469.482547
-156.863348,51,21477.097485
-310.702471,100,21483.144275
-316.6617,100,21490.877727
-318.350493,100,21496.825994
-314.215878,100,21502.61858
-310.441489,100,21510.579795
-312.407838,100,21517.101513
-135.383189,44,21520.211911
-140.416865,46,21526.950305
-315.889947,100,21539.814183
-308.278451,100,21556.115992
-313.340623,100,21569.260028
-141.457391,46,21573.227253
-309.958251,100,21578.999596
-308.556849,100,21591.877708
-311.080396,100,21597.58114
-310.68044,100,21603.897995
-312.347889,100,21616.081281
-311.080052,100,21623.828401
-313.895076,100,21636.478871
-309.057345,100,21642.876477
-311.636429,100,21649.222045
-310.112226,100,21663.673865
-313.730334,100,21676.268061
-318.486029,100,21682.342504
-312.974624,100,21690.415683
-309.293892,100,21697.022809
-320.017206,100,21702.365551
-313.838228,100,21707.882978
-311.093621,100,21713.690479
-313.240473,100,21719.305946
-311.309314,100,21724.997172
-312.657458,100,21732.050904
-313.598478,100,21737.548307
-310.12322,100,21748.210024
-307.673433,100,21756.226597
-313.725857,100,21762.244766
-309.864907,100,21768.032436
-327.516927,100,21773.333458
-315.368879,100,21778.680957
-311.562367,100,21791.499751
-316.652488,100,21797.210491
-311.466107,100,21804.126979
-312.995212,100,21812.382707
-311.671264,100,21819.284857
-312.496723,100,21825.145517
-309.265009,100,21830.870497
-310.317181,100,21838.094404
-312.609246,100,21843.71862
-312.594024,100,21849.545864
-323.085325,100,21861.759245
-309.930526,100,21870.682406
-164.692416,54,21875.547215
-310.05522,100,21882.966014
-309.125433,100,21888.89769
-315.878856,100,21900.378841
-123.138535,40,21903.878427
-322.322024,100,21909.607164
-311.078981,100,21915.274622
-307.165938,100,21925.50884
-308.897526,100,21933.137545
-310.598729,100,21938.878562
-312.590134,100,21944.668432
-311.613893,100,21957.500608
-129.845848,42,21960.888568
-309.621018,100,21967.823402
-310.1871,100,21973.930955
-311.01017,100,21979.363705
-311.115322,100,21985.855497
-308.205696,100,21994.841856
-306.318452,100,22001.891184
-318.619845,100,22008.785887
-311.979967,100,22014.727598
-328.629403,100,22020.786805
-314.710896,100,22033.654308
-311.34581,100,22039.333497
-310.238525,100,22046.402669
-309.389484,100,22056.708331
-315.135432,100,22069.842029
-317.792433,100,22075.170896
-313.229361,100,22081.734054
-312.197288,100,22088.040256
-181.090634,59,22091.732559
-314.734852,100,22097.143056
-316.119913,100,22104.075027
-312.486469,100,22112.702636
-312.651003,100,22119.065086
-308.639361,100,22132.394875
-275.907463,90,22138.968049
-313.955864,100,22144.395842
-309.803085,100,22189.114367
-312.581627,100,22194.801617
-159.270675,52,22202.281375
-309.846694,100,22212.007894
-310.848463,100,22217.627025
-309.309007,100,22224.086161
-325.704213,100,22232.201739
-310.628339,100,22239.879159
-311.920749,100,22247.520474
-308.353193,100,22254.60101
-334.010386,100,22263.815899
-156.995216,51,22271.392944
-313.905578,100,22276.965429
-309.816819,100,22283.114933
-316.098134,100,22296.601093
-311.735675,100,22302.517879
-314.839981,100,22308.070021
-312.899323,100,22314.187149
-327.005978,100,22320.031215
-312.096646,100,22332.916167
-311.170127,100,22338.653266
-316.069221,100,22343.994856
-323.110883,100,22352.453147
-309.726667,100,22359.137308
-315.39248,100,22364.936477
-311.500776,100,22371.03495
-314.057393,100,22376.423372
-140.339975,46,22383.311446
-311.530021,100,22389.290903
-124.291049,40,22392.226545
-315.651795,100,22399.605349
-307.703972,100,22407.540864
-312.213977,100,22415.236438
-313.065757,100,22427.786226
-315.243906,100,22440.724674
-191.847611,62,22449.793783
-179.393897,58,22453.684356
-313.207453,100,22466.93983
-330.488577,100,22473.986754
-307.049226,100,22481.239833
-312.618911,100,22486.792085
-324.718929,100,22492.696376
-311.075873,100,22498.665932
-317.879772,100,22504.659248
-310.508841,100,22511.381973
-312.089759,100,22517.104075
-313.834524,100,22522.579297
-310.721019,100,22531.152416
-118.084701,38,22534.466155
-309.751125,100,22547.72782
-154.026339,50,22551.241496
-315.958151,100,22556.655083
-307.355785,100,22570.109588
-307.771028,100,22579.910166
-315.396815,100,22586.268081
-324.96204,100,22594.152883
-208.10658,68,22604.916875
-316.275625,100,22610.763202
-317.328436,100,22622.85625
-308.200004,100,22629.664119
-310.470912,100,22635.67573
-308.89619,100,22641.930878
-147.271331,48,22645.592394
-311.369895,100,22653.054126
-311.45896,100,22658.850232
-308.860748,100,22664.843964
-306.917992,100,22673.132458
-313.836881,100,22679.838445
-310.320936,100,22685.797111
-311.502739,100,22691.077982
-315.145765,100,22696.356702
-308.458483,100,22702.713919
-314.442799,100,22711.839942
-309.329794,100,22718.058312
-308.67079,100,22727.896441
-313.648275,100,22734.210845
-129.703739,42,22737.367886
-312.735922,100,22750.104445
-313.3982,100,22755.532505
-310.809205,100,22761.148282
-316.224768,100,22767.810979
-311.617438,100,22774.292594
-310.33338,100,22781.405059
-311.533486,100,22786.925642
-318.294183,100,22793.256715
-313.622889,100,22798.786065
-312.356028,100,22804.7676
-312.834142,100,22809.961173
-110.688915,36,22812.848255
-313.813204,100,22825.889056
-314.325795,100,22833.057223
-309.728641,100,22839.167733
-310.980896,100,22844.656925
-308.951456,100,22851.661088
-313.018048,100,22857.044878
-312.576705,100,22864.155861
-309.894216,100,22872.421804
-310.441794,100,22878.729883
-314.409097,100,22884.538573
-313.152195,100,22891.789475
-308.88698,100,22897.934886
-320.596298,100,22903.585245
-309.360498,100,22910.347871
-311.099689,100,22922.925926
-310.554207,100,22929.121933
-311.349467,100,22935.391934
-228.976018,75,22971.202801
-310.520877,100,22983.901694
-311.747907,100,22989.390124
-315.009331,100,22994.473881
-308.009628,100,23001.994786
-310.505935,100,23010.493723
-310.774114,100,23017.105103
-312.599213,100,23029.984152
-306.730879,100,23037.036598
-315.332717,100,23043.005558
-308.327768,100,23052.6454
-315.077041,100,23058.622233
-308.624117,100,23065.047668
-307.657678,100,23074.220156
-308.11314,100,23081.077266
-325.329143,100,23086.795893
-312.632729,100,23092.698593
-309.979699,100,23098.781152
-315.570335,100,23104.591725
-326.668287,100,23116.42285
-311.959853,100,23122.642619
-311.510642,100,23130.931394
-309.99148,100,23141.079113
-312.456172,100,23146.814589
-317.990961,100,23152.357892
-311.779772,100,23158.701584
-317.56013,100,23164.12009
-312.488966,100,23171.922177
-312.488575,100,23177.49718
-312.35479,100,23182.767197
-310.720104,100,23190.362638
-312.289713,100,23198.190919
-316.377044,100,23210.155482
-311.782336,100,23222.829852
-315.658994,100,23228.42327
-310.355195,100,23233.94868
-318.504961,100,23239.263308
-309.502519,100,23245.482704
-318.388694,100,23253.231383
-313.135608,100,23266.561014
-313.812436,100,23273.481388
-314.31628,100,23278.849042
-316.622626,100,23287.53603
-316.070257,100,23292.552567
-315.808546,100,23298.041197
-318.410736,100,23303.180316
-307.991963,100,23311.460377
-313.057045,100,23316.918943
-312.49358,100,23329.63271
-312.008683,100,23335.35695
-330.559975,100,23347.457768
-158.879869,52,23355.239589
-316.147573,100,23363.237816
-310.277911,100,23377.352979
-310.803429,100,23383.82227
-316.877728,100,23389.361162
-310.213877,100,23395.628478
-311.08942,100,23401.396688
-316.254252,100,23407.244966
-311.287586,100,23413.021327
-153.012974,50,23416.601445
-245.828573,80,23422.220981
-315.992779,100,23429.220355
-204.275279,66,23433.926218
-315.867441,100,23446.471176
-310.763415,100,23460.677525
-308.355078,100,23474.003214
-308.077105,100,23480.361989
-310.923069,100,23488.541096
-308.86287,100,23496.205779
-317.962883,100,23501.59962
-308.745441,100,23507.375315
-313.335122,100,23512.936095
-314.78807,100,23520.607094
-313.551848,100,23526.156495
-315.588352,100,23531.365428
-308.983916,100,23538.413563
-310.65918,100,23551.977945
-308.284262,100,23558.146713
-309.153342,100,23565.00209
-311.777441,100,23570.49158
-309.768838,100,23576.350421
-316.890142,100,23588.658668
-309.253085,100,23594.942686
-317.1386,100,23607.419266
-316.08257,100,23614.756586
-310.347709,100,23620.605153
-312.874734,100,23632.565878
-308.162294,100,23645.821884
-315.371785,100,23657.761309
-309.261519,100,23663.096308
-307.555576,100,23671.750671
-316.211311,100,23677.886419
-306.629921,100,23685.203836
-184.092899,60,23690.731786
-315.852023,100,23703.280213
-307.132582,100,23709.455112
-313.910728,100,23715.839677
-177.845866,58,23724.456357
-311.179258,100,23732.212147
-313.748979,100,23744.858884
-320.06426,100,23757.303596
-309.594161,100,23795.790738
-312.756443,100,23801.844269
-308.885048,100,23808.674605
-315.635168,100,23814.5443
-311.948309,100,23826.854837
-175.322456,57,23835.292302
-318.242729,100,23840.900484
-311.60544,100,23847.451312
-312.692841,100,23854.719101
-220.310392,71,23859.297655
-309.761781,100,23867.333691
-312.482315,100,23873.577694
-312.000521,100,23886.990178
-314.028368,100,23893.197751
-313.358894,100,23901.252783
-190.911748,62,23906.754485
-135.196821,44,23913.957792
-318.547855,100,23919.398964
-310.058462,100,23924.979694
-312.755979,100,23930.970236
-308.24033,100,23937.057705
-309.071894,100,23952.175601
-307.850338,100,23958.30859
-315.84843,100,23964.237425
-293.282277,96,23973.294628
-309.907658,100,23979.789386
-307.426211,100,23986.113891
-312.484324,100,23991.372084
-309.48832,100,24003.125743
-319.875769,100,24008.131055
-309.891091,100,24021.504868
-310.129929,100,24028.281682
-307.495184,100,24035.226171
-312.568626,100,24041.316851
-307.958851,100,24055.463607
-310.93152,100,24062.902322
-316.141048,100,24068.426044
-315.259775,100,24074.097481
-310.239133,100,24080.307745
-199.394285,65,24085.507129
-313.317033,100,24094.474632
-308.540248,100,24102.250651
-313.101648,100,24108.524611
-317.127039,100,24113.66818
-311.475858,100,24119.960014
-310.431623,100,24126.096938
-311.608373,100,24139.494357
-317.395834,100,24148.078054
-101.45403,33,24151.891927
-311.048173,100,24165.146889
-181.404318,59,24169.957575
-319.220804,100,24175.684941
-316.149278,100,24181.438873
-312.689736,100,24186.680607
-311.592263,100,24192.655034
-308.200114,100,24199.139584
-309.851668,100,24212.526808
-308.962559,100,24221.369181
-132.663539,43,24224.627383
-310.49579,100,24231.452529
-308.806714,100,24238.431918
-310.524686,100,24244.39562
-310.571907,100,24250.069185
-308.404136,100,24256.484534
-314.389771,100,24262.01984
-312.059712,100,24275.017908
-309.33447,100,24281.05477
-309.57313,100,24286.523493
-312.720526,100,24292.236144
-311.685086,100,24298.347637
-309.285525,100,24305.692517
-309.879401,100,24311.898029
-312.876356,100,24324.424488
-311.91504,100,24334.197666
-320.278654,100,24346.871043
-311.932409,100,24353.253966
-314.485141,100,24365.703523
-310.406754,100,24371.188022
-311.345033,100,24380.287494
-305.977802,100,24395.781181
-128.361448,42,24399.147659
-308.734489,100,24405.958562
-314.392805,100,24412.024054
-308.604526,100,24419.217301
-309.00501,100,24425.081033
-312.610052,100,24431.013895
-314.048536,100,24436.582158
-313.299134,100,24442.098907
-138.262968,45,24445.267643
-316.606408,100,24452.880738
-307.847398,100,24459.16013
-308.853056,100,24466.305049
-307.177827,100,24472.54088
-222.645494,73,24477.603627
-265.209925,87,24483.63929
-307.848482,100,24497.031885
-312.984935,100,24503.619519
-311.519179,100,24512.258095
-205.564375,67,24521.650067
-309.45646,100,24527.847875
-308.567219,100,24534.066327
-310.698779,100,24543.436592
-308.979629,100,24550.31124
-138.401303,45,24553.691755
-309.69015,100,24560.510794
-327.716428,100,24568.017087
-314.249819,100,24602.608147
-311.777181,100,24609.696002
-315.237473,100,24615.076178
-314.446926,100,24627.822971
-309.379982,100,24635.132729
-311.948942,100,24640.91119
-327.516858,100,24647.505368
-312.997198,100,24652.856238
-310.06564,100,24658.709098
-310.239651,100,24665.212771
-203.416903,66,24669.581507
-174.635554,57,24673.592549
-311.842247,100,24680.516472
-308.530969,100,24687.656271
-310.302679,100,24701.170827
-199.24147,65,24705.509721
-314.289135,100,24711.974383
-313.218983,100,24721.757177
-312.750579,100,24731.902807
-315.027918,100,24737.576327
-309.770142,100,24744.578724
-311.305644,100,24756.983966
-308.39347,100,24763.627755
-310.623106,100,24769.723181
-307.871373,100,24777.298985
-315.280108,100,24782.708455
-314.099637,100,24795.255234
-166.955613,54,24801.545813
-119.742742,39,24807.150007
-317.49342,100,24814.210729
-310.275665,100,24820.937
-309.432586,100,24828.337976
-309.473363,100,24834.595455
-307.842358,100,24840.241786
-190.302868,62,24845.318472
-181.242982,59,24849.169226
-313.481947,100,24855.077281
-308.261519,100,24869.573187
-315.673252,100,24876.317075
-309.417779,100,24883.80622
-313.729115,100,24889.419791
-310.095132,100,24895.587019
-310.74484,100,24901.759499
-308.434076,100,24908.415045
-324.957436,100,24914.312496
-310.126421,100,24920.554695
-179.965547,59,24925.0237
-309.410693,100,24933.79329
-317.351795,100,24939.004296
-309.428283,100,24944.993244
-277.484008,91,24958.3692
-308.859541,100,24964.430177
-313.687443,100,24976.916602
-307.691214,100,24989.557345
-309.216703,100,24995.941898
-315.167491,100,25001.100715
-307.534163,100,25008.953332
-310.507962,100,25015.113169
-307.308522,100,25022.610721
-309.566764,100,25031.314617
-309.97533,100,25046.001993
-313.992508,100,25053.201282
-313.26115,100,25058.99143
-310.446877,100,25069.020512
-306.665029,100,25076.481649
-314.084524,100,25082.076465
-310.758874,100,25094.669176
-310.934935,100,25100.724625
-309.704912,100,25108.203779
-169.206412,55,25112.888966
-311.567888,100,25118.470495
-309.078666,100,25124.906601
-158.702765,52,25128.835092
-272.445239,89,25141.073972
-157.056302,51,25144.998638
-311.104906,100,25155.114122
-309.734012,100,25160.830335
-308.765169,100,25167.884186
-147.604689,48,25172.466471
-312.526557,100,25178.474849
-308.232007,100,25184.815129
-310.541004,100,25191.542109
-307.345695,100,25204.50017
-310.810325,100,25213.992018
-314.986944,100,25227.329993
-311.271934,100,25234.262749
-309.407423,100,25240.64656
-308.349064,100,25247.428663
-308.755561,100,25255.183101
-99.609802,32,25257.923411
-311.564003,100,25264.063124
-311.055563,100,25269.652203
-318.42357,100,25274.930382
-310.010823,100,25289.286397
-310.802584,100,25296.758306
-310.125427,100,25304.113137
-310.640289,100,25317.120328
-310.098669,100,25330.908899
-311.144574,100,25338.253682
-187.134713,60,25342.171893
-331.519519,100,25354.931904
-310.634117,100,25361.561148
-314.823254,100,25367.262509
-313.439188,100,25379.233941
-313.612211,100,25386.941745
-312.469339,100,25393.535264
-324.625104,100,25398.84489
-315.13462,100,25456.73029
-311.798046,100,25462.529455
-311.688687,100,25470.881317
-310.14215,100,25477.946584
-310.854357,100,25485.104462
-314.378687,100,25490.864741
-133.904931,43,25494.241967
-312.55986,100,25500.114132
-201.454488,66,25505.445512
-123.823089,40,25508.649916
-310.564508,100,25518.846486
-309.828287,100,25524.75049
-315.974777,100,25533.676349
-309.692528,100,25541.018454
-128.77024,42,25543.884548
-311.181847,100,25550.161343
-166.119721,54,25553.643369
-312.510175,100,25559.902997
-314.094446,100,25565.776538
-310.039185,100,25576.613761
-309.279242,100,25591.383967
-312.586486,100,25598.512093
-329.564524,100,25604.681996
-311.745119,100,25610.941312
-203.212321,66,25616.887741
-143.830632,47,25620.350128
-309.209762,100,25635.488943
-310.698027,100,25641.104035
-309.946489,100,25650.062893
-312.5689,100,25656.536784
-311.862035,100,25669.582577
-315.255755,100,25675.220705
-310.243341,100,25681.474435
-312.948095,100,25687.983099
-309.039117,100,25694.133005
-332.614236,100,25700.184393
-111.492234,36,25705.479414
-316.607177,100,25713.894283
-110.589282,36,25716.799403
-311.648138,100,25730.697033
-309.328707,100,25737.356769
-311.423755,100,25744.141858
-307.891936,100,25751.190496
-306.304053,100,25761.307678
-311.15449,100,25775.702256
-310.700375,100,25787.532403
-311.204244,100,25793.993289
-265.421481,87,25799.991858
-184.418205,60,25804.260816
-311.078317,100,25810.371713
-308.552598,100,25818.531518
-310.633931,100,25825.398121
-313.711857,100,25833.243568
-138.561422,45,25840.037768
-312.568489,100,25852.714308
-310.827528,100,25859.403196
-123.499466,40,25861.770372
-152.624083,50,25865.875877
-312.417912,100,25872.207575
-125.72695,41,25875.056921
-310.156333,100,25880.840034
-312.148612,100,25888.317903
-314.172719,100,25894.968246
-117.90654,38,25900.385512
-312.066723,100,25913.689054
-310.124235,100,25920.122578
-220.635624,72,25925.526236
-310.517689,100,25938.305748
-307.685478,100,25949.612663
-310.951359,100,25956.142201
-311.102556,100,25961.634559
-316.30332,100,25966.756797
-311.03223,100,25978.15718
-309.135786,100,25984.481831
-309.156018,100,25991.022366
-311.534156,100,25997.16866
-311.030055,100,26002.856711
-319.40563,100,26010.877411
-313.960567,100,26017.910797
-126.825025,41,26022.775012
-311.769994,100,26036.479564
-313.240564,100,26042.465396
-128.638173,42,26045.685833
-311.46819,100,26051.304523
-315.062545,100,26056.468523
-315.205181,100,26062.111826
-307.230667,100,26072.247381
-310.745523,100,26085.735584
-310.587502,100,26098.669865
-312.084578,100,26108.583627
-126.572103,41,26111.268426
-308.70963,100,26119.220335
-160.951068,52,26122.667145
-149.613399,49,26126.911965
-310.678593,100,26134.050217
-313.985159,100,26139.683748
-311.167188,100,26152.626893
-312.803498,100,26165.21802
-310.628432,100,26171.375831
-310.176113,100,26177.986774
-311.760978,100,26184.059541
-309.912224,100,26196.095924
-311.345622,100,26202.42059
-319.36601,100,26214.694768
-309.196556,100,26221.281154
-311.870292,100,26227.330376
-310.439064,100,26237.070701
-310.629311,100,26251.955948
-313.245937,100,26257.17949
-223.027111,73,26262.383995
-313.168255,100,26267.916944
-312.175349,100,26309.409237
-110.733044,36,26315.1883
-211.606081,69,26320.672621
-312.918085,100,26333.001214
-311.262107,100,26339.271829
-308.106739,100,26346.392947
-308.860151,100,26353.266489
-309.415353,100,26360.30536
-307.43653,100,26368.132936
-310.067653,100,26375.96679
-310.756309,100,26389.65868
-311.674037,100,26396.32094
-309.56706,100,26402.806743
-311.204194,100,26415.752258
-315.798769,100,26421.717341
-162.571648,53,26427.063028
-313.716965,100,26433.881369
-313.552162,100,26440.46349
-311.224452,100,26446.677289
-309.922784,100,26455.109346
-122.911769,40,26458.659375
-311.187399,100,26464.97986
-316.806541,100,26470.88133
-310.214461,100,26479.179592
-313.350688,100,26485.332151
-110.548861,36,26489.115207
-310.260125,100,26496.498278
-309.851541,100,26502.876244
-312.301359,100,26508.868949
-309.158779,100,26516.011132
-312.657887,100,26522.290529
-309.54508,100,26529.052975
-165.559956,54,26533.334969
-310.097061,100,26547.712392
-311.274642,100,26554.899393
-310.80773,100,26569.006509
-311.650193,100,26583.156239
-313.10524,100,26596.351274
-147.779274,48,26600.263769
-310.903666,100,26608.955304
-310.259027,100,26616.137324
-93.108915,30,26618.23189
-309.967027,100,26625.056889
-308.672603,100,26632.361737
-310.805385,100,26638.195141
-161.933612,53,26642.275199
-309.257799,100,26651.746057
-307.110154,100,26666.878676
-310.109374,100,26675.162829
-119.950169,39,26680.794939
-310.816368,100,26687.814937
-316.227246,100,26693.098078
-312.276645,100,26698.839224
-312.554159,100,26705.106112
-308.077215,100,26712.171646
-309.469213,100,26725.927107
-309.424989,100,26734.462041
-310.559011,100,26740.8609
-310.993782,100,26748.612862
-306.663422,100,26757.474331
-310.444402,100,26763.814253
-309.455343,100,26770.363477
-311.034609,100,26776.344653
-311.215601,100,26782.695923
-309.812538,100,26791.14111
-312.120134,100,26798.047318
-311.651564,100,26811.992834
-314.280681,100,26821.414501
-310.776747,100,26828.464484
-312.623143,100,26835.35283
-315.594903,100,26840.974689
-311.453311,100,26849.007328
-257.989001,84,26856.714188
-313.448405,100,26862.961267
-314.496253,100,26868.530723
-311.747692,100,26881.936265
-141.321978,46,26885.137172
-309.093418,100,26891.406925
-117.692951,38,26894.365543
-311.375985,100,26900.339677
-122.40949,40,26903.107036
-308.969473,100,26911.847568
-310.572302,100,26918.45584
-312.704724,100,26925.09175
-154.133883,50,26928.672785
-309.421921,100,26939.764429
-311.916079,100,26945.771882
-311.60564,100,26951.996196
